id,species,common_name,category,mean_lai,lai_min,lai_max,measurement_count,pft,canopy_form,climate,deciduous,tier,tier_source,sources,notes
109184,Cercis californica,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Leguminosae. PFT LAI: Bonan (2008) Science 320:1444",Genus Cercis GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109185,Koelreuteria spec.,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109186,Koelreuteria elegans,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109187,Koelreuteria bipinnata,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109188,Koelreuteria henryi,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109189,Koelreuteria completa,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Apocynaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109190,Koelreuteria japonica,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109191,Koelreuteria vitiensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109192,Koelreuteria incompleta,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Apocynaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109193,Koelreuteria paullinoides,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109194,Koelreuteria procumbens,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Apocynaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109195,Koelreuteria arborescens,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109196,Koelreuteria arborea,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109197,Koelreuteria triphylla,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109198,Koelreuteria sp.Chase,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109199,Koelreuteria sp.Harder,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109200,Koelreuteria annosa,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109201,Koelreuteria formosana,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109202,Koelreuteria chinensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109203,Koelreuteria integrifoliola,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109204,Koelreuteria minor,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109205,Koelreuteria edulis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109206,Koelreuteria apiculata,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Koelreuteria GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109207,Aesculus heterophylla,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109208,Aesculus hippocastanum,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109209,Aesculus chinensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109210,Aesculus wangii,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109211,Aesculus lucida,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109212,Aesculus hybr,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109213,Aesculus flava,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109214,Aesculus incisa,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109215,Aesculus polyneura,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109216,Aesculus pavia,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109217,Aesculus parviflora,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109218,Aesculus glabra,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109219,Aesculus tsiangii,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109220,Aesculus californica,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109221,Aesculus turbinata,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109222,Aesculus sinensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109223,Aesculus assamica,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109224,Aesculus indica,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109225,Aesculus parryi,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109226,Aesculus sylvatica,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109227,Aesculus spec.,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109228,Aesculus neglecta,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109229,Aesculus carnea,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109230,Aesculus dallimorei,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109231,Aesculus worlitzensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109232,Aesculus humilis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109233,Aesculus hybrida,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109234,Aesculus versicolor,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109235,Aesculus woerlitzensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109236,Aesculus marylandica,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109237,Aesculus spec,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109238,Aesculus arnoldiana,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109239,Aesculus plantierensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109240,Aesculus lutea,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109241,Aesculus bushii,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109242,Aesculus watsoniana,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109243,Aesculus harbisonii,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109244,Aesculus ohioensis,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109245,Aesculus odorata,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109246,Aesculus echinata,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109247,Aesculus lyonii,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109248,Aesculus balgiana,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109249,Aesculus barbata,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109250,Aesculus sp.BOP010155,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109251,Aesculus maxima,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hippocastanaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109252,Aesculus hickeyi,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
109253,Aesculus levigata,,Tree,3.8,1.5,6.5,0,TeBD,round,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Sapindaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Aesculus GBIF accepted species. PFT: TeBD. Urban LAI may differ from natural conditions.
