id,species,accepted_name,gbif_taxon_key,family,order,common_name,growth_form,landscape_category,leaf_phenology,native_region,native_koppen,lai_mean,lai_min,lai_max,lai_sd,lai_n,lai_method,lai_context,lai_measurement_koppen,pft,tier,tier_source,urban_context,sources,notes,entry_date,data_version,ai_assisted,ai_model
11430,Laguncularia pedicellata,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Laguncularia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11431,Laguncularia preracemosa,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Laguncularia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11432,Laguncularia purpurea,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Laguncularia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11433,Laguncularia rosea,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Laguncularia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11434,Rhizophora aegiceras,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11435,Rhizophora americana,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11436,Rhizophora annamalayana,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11437,Rhizophora australis,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11438,Rhizophora brevistyla,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11439,Rhizophora candel,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11440,Rhizophora candelaria,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11441,Rhizophora caryophylloides,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11442,Rhizophora caseolaris,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11443,Rhizophora ceratophylloides,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11444,Rhizophora conjugata,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11445,Rhizophora corniculata,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11446,Rhizophora cylindrica,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11447,Rhizophora decandra,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11448,Rhizophora eocenica,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11449,Rhizophora eriopetala,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11450,Rhizophora glomerulata,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11451,Rhizophora gymnorhiza,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11452,Rhizophora harinsonii,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11453,Rhizophora harrisonii,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11454,Rhizophora lamarckii,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11455,Rhizophora latifolia,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11456,Rhizophora longissima,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11457,Rhizophora macrorhiza,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11458,Rhizophora macrorrhiza,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11459,Rhizophora neocaledonica,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11460,Rhizophora obtusa,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11461,Rhizophora pachypoda,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11462,Rhizophora palun,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11463,Rhizophora parviflora,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11464,Rhizophora pauciflora,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11465,Rhizophora polandra,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11466,Rhizophora racemosa,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11467,Rhizophora rheedei,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11468,Rhizophora rugens,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11469,Rhizophora samoensis,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11470,Rhizophora selala,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11471,Rhizophora sexangula,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11472,Rhizophora spec.,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11473,Rhizophora stylosa,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11474,Rhizophora tagal,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11475,Rhizophora timoriensis,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11476,Rhizophora tinctoria,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11477,Rhizophora tomlinsonii,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Rhizophoraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Rhizophora GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11478,Sonneratia acida,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lythraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Sonneratia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11479,Sonneratia alba,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lythraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Sonneratia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11480,Sonneratia caseolaris,,,,,Crabapple Mangrove,mangrove,Mangrove,evergreen,,"Af,Am,Aw",3.2,1.8,4.8,,0,PFT-inferred,inferred,,ManGC,4,PFT_Mean,UNKNOWN,PFT mean: Mangrove. Bonan (2008) Science 320:1444; Running et al. (2000) Science 289:1772; Kattge et al. (2020) TRY,PFT Mangrove; Sonneratia in DB,2026-05-25,1.0.0,FALSE,
11481,Sonneratia crossi,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Hoplitidae. PFT LAI: Bonan (2008) Science 320:1444",Genus Sonneratia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11482,Sonneratia daubreei,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Desmoceratidae. PFT LAI: Bonan (2008) Science 320:1444",Genus Sonneratia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11483,Sonneratia evenia,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lythraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Sonneratia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11484,Sonneratia fosteri,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Parahoplitidae. PFT LAI: Bonan (2008) Science 320:1444",Genus Sonneratia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
11485,Sonneratia griffithii,,,,,,mangrove,Mangrove,evergreen,,"Af,Am,Aw",4.5,2.5,7.5,,0,PFT-inferred,inferred,,TrBE,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lythraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Sonneratia GBIF accepted species. PFT: TrBE. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
